CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,AgeGroup,CreditScoreBand,TenureGroup,BalanceSegment,ActivityStatus,CardStatus,ChurnStatus,HighValueCustomer,BalanceAtRisk,ChurnRiskScore
15587562,484,France,Female,29,4,130114.39,1,1,0,164017.89,0,<30,Low,Mid-term,High-balance,Inactive,Has credit card,Retained,True,0.0,0.35212273957644025
15613172,628,Germany,Male,27,5,95826.49,2,1,0,155996.96,0,<30,Medium,Mid-term,Low-balance,Inactive,Has credit card,Retained,False,0.0,0.2099588891027295
15651022,480,Germany,Male,44,10,129608.57,1,1,0,5472.7,1,30-45,Low,Long-term,High-balance,Inactive,Has credit card,Churned,True,129608.57,0.8344844878742849
15586310,578,France,Male,30,4,169462.09,1,1,0,112187.11,0,30-45,Low,Mid-term,High-balance,Inactive,Has credit card,Retained,True,0.0,0.29971034164167
15625524,512,France,Male,40,5,0.0,2,1,1,146457.83,0,30-45,Low,Mid-term,Zero-balance,Active,Has credit card,Retained,False,0.0,0.1300863073304665
15755209,484,Spain,Female,35,7,133868.21,1,1,1,27286.1,0,30-45,Low,Long-term,High-balance,Active,Has credit card,Retained,True,0.0,0.25843268408561193
15645248,510,France,Female,30,0,0.0,2,1,1,130553.47,0,30-45,Low,New,Zero-balance,Active,Has credit card,Retained,False,0.0,0.1375917715299966
15790355,606,Germany,Male,36,5,190479.48,2,0,0,179351.89,0,30-45,Medium,Mid-term,High-balance,Inactive,No credit card,Retained,True,0.0,0.216908045913799
15762615,597,Spain,Female,40,8,101993.12,1,0,1,94774.12,0,30-45,Medium,Long-term,High-balance,Active,No credit card,Retained,True,0.0,0.36430958723514506
15625426,754,Germany,Female,55,3,161608.81,1,1,0,8080.85,1,46-60,High,Mid-term,High-balance,Inactive,Has credit card,Churned,True,161608.81,0.8847857817611117
15716334,850,Spain,Female,45,2,122311.21,1,1,1,19482.5,0,30-45,High,New,High-balance,Active,Has credit card,Retained,True,0.0,0.44218228126414266
15789669,510,France,Male,65,2,0.0,2,1,1,48071.61,0,60+,Low,New,Zero-balance,Active,Has credit card,Retained,False,0.0,0.2006399733356882
15621075,778,Germany,Female,45,1,162150.42,2,1,0,174531.27,0,30-45,High,New,High-balance,Inactive,Has credit card,Retained,True,0.0,0.5530999882113752
15810845,636,France,Male,42,2,0.0,2,1,1,55470.78,0,30-45,Medium,New,Zero-balance,Active,Has credit card,Retained,False,0.0,0.1490894399272942
15719377,804,France,Female,50,4,0.0,1,1,1,8546.87,1,46-60,High,Mid-term,Zero-balance,Active,Has credit card,Churned,False,0.0,0.7075732435147087
15654506,514,France,Male,32,8,0.0,2,1,0,95857.18,0,30-45,Low,Long-term,Zero-balance,Inactive,Has credit card,Retained,False,0.0,0.09077411006147348
15771977,730,France,Female,39,1,99010.67,1,1,0,194945.8,0,30-45,Medium,New,Low-balance,Inactive,Has credit card,Retained,False,0.0,0.41598669617514183
15708710,525,Spain,Female,37,0,0.0,1,0,1,131521.72,0,30-45,Low,New,Zero-balance,Active,No credit card,Retained,False,0.0,0.43399179724866327
15726676,616,Spain,Male,30,5,0.0,2,0,1,196108.51,0,30-45,Medium,Mid-term,Zero-balance,Active,No credit card,Retained,False,0.0,0.06626383398216631
15587421,687,Germany,Female,34,7,111388.18,2,1,0,148564.76,0,30-45,Medium,Long-term,High-balance,Inactive,Has credit card,Retained,True,0.0,0.3455670840537244
15726931,715,France,Female,41,8,56214.85,2,0,0,92982.61,1,30-45,Medium,Long-term,Low-balance,Inactive,No credit card,Churned,False,56214.85,0.41360840025729245
15771086,512,France,Female,36,3,84327.77,2,1,0,17675.36,0,30-45,Low,Mid-term,Low-balance,Inactive,Has credit card,Retained,False,0.0,0.24581215212945673
15756850,479,France,Male,40,1,0.0,2,0,0,114996.43,0,30-45,Low,New,Zero-balance,Inactive,No credit card,Retained,False,0.0,0.14288781909935855
15702741,601,France,Male,32,8,93012.89,1,1,0,86957.42,0,30-45,Medium,Long-term,Low-balance,Inactive,Has credit card,Retained,False,0.0,0.26431052124638266
15679200,580,Spain,Male,29,9,61710.44,2,1,0,128077.8,0,<30,Medium,Long-term,Low-balance,Inactive,Has credit card,Retained,False,0.0,0.16321785571571645
15594815,807,France,Male,35,3,174790.15,1,1,1,600.36,0,30-45,High,Mid-term,High-balance,Active,Has credit card,Retained,True,0.0,0.22057710023328203
15635905,616,Spain,Female,32,6,0.0,2,1,1,43001.46,0,30-45,Medium,Mid-term,Zero-balance,Active,Has credit card,Retained,False,0.0,0.12558685316441345
15777892,721,Germany,Male,37,3,107720.64,1,1,1,158591.12,0,30-45,Medium,Mid-term,High-balance,Active,Has credit card,Retained,True,0.0,0.4760004793522535
15656176,501,France,Male,57,10,0.0,2,1,1,47847.19,0,46-60,Low,Long-term,Zero-balance,Active,Has credit card,Retained,False,0.0,0.3097314830887393
15811127,521,France,Male,35,6,96423.84,1,1,0,10488.44,0,30-45,Low,Mid-term,Low-balance,Inactive,Has credit card,Retained,False,0.0,0.2820654829794174
15604482,850,Spain,Male,30,2,141040.01,1,1,1,5978.2,0,30-45,High,New,High-balance,Active,Has credit card,Retained,True,0.0,0.16334435957017074
15622911,759,France,Male,42,4,105420.18,1,0,1,121409.06,0,30-45,High,Mid-term,High-balance,Active,No credit card,Retained,True,0.0,0.3867002966951671
15600974,516,Spain,Male,50,5,0.0,1,0,1,146145.93,1,46-60,Low,Mid-term,Zero-balance,Active,No credit card,Churned,False,0.0,0.6487992651974918
15727868,711,France,Female,38,2,129022.06,2,1,1,14374.86,1,30-45,Medium,New,High-balance,Active,Has credit card,Churned,True,129022.06,0.3163976666734503
15627801,512,Spain,Male,33,3,176666.62,1,1,0,94670.77,0,30-45,Low,Mid-term,High-balance,Inactive,Has credit card,Retained,True,0.0,0.3547534554076238
15773039,550,France,Male,37,3,0.0,1,1,1,179670.31,0,30-45,Low,Mid-term,Zero-balance,Active,Has credit card,Retained,False,0.0,0.40470050892080733
15755262,608,Spain,Female,41,3,89763.84,1,0,0,199304.74,1,30-45,Medium,Mid-term,Low-balance,Inactive,No credit card,Churned,False,89763.84,0.583857812711653
15679531,618,France,Male,34,5,134954.53,1,1,1,151954.39,0,30-45,Medium,Mid-term,High-balance,Active,Has credit card,Retained,True,0.0,0.19961302104543413
15684181,643,France,Male,45,5,0.0,1,1,0,142513.5,1,30-45,Medium,Mid-term,Zero-balance,Inactive,Has credit card,Churned,False,0.0,0.77669220590916
15612087,671,France,Male,45,2,106376.85,1,0,1,158264.62,0,30-45,Medium,New,High-balance,Active,No credit card,Retained,True,0.0,0.5448452024784405
15752047,689,Germany,Male,33,2,161814.64,2,1,0,169381.9,0,30-45,Medium,New,High-balance,Inactive,Has credit card,Retained,True,0.0,0.18476298371349548
15624592,603,France,Male,31,8,0.0,2,1,1,169915.02,0,30-45,Medium,Long-term,Zero-balance,Active,Has credit card,Retained,False,0.0,0.07378596389812991
15573152,620,France,Female,41,9,0.0,2,0,0,88852.47,0,30-45,Medium,Long-term,Zero-balance,Inactive,No credit card,Retained,False,0.0,0.2657389508136873
15594917,676,France,Female,34,1,63095.01,1,1,1,40645.81,0,30-45,Medium,New,Low-balance,Active,Has credit card,Retained,False,0.0,0.27344288184266646
15785542,572,Germany,Male,26,4,118287.01,2,0,0,60427.3,0,<30,Low,Mid-term,High-balance,Inactive,No credit card,Retained,True,0.0,0.2868486992921865
15723488,668,Germany,Male,47,7,106854.21,1,0,1,157959.02,1,46-60,Medium,Long-term,High-balance,Active,No credit card,Churned,True,106854.21,0.758764972072749
15680920,695,France,Male,46,7,49512.55,1,1,0,133007.34,0,46-60,Medium,Long-term,Low-balance,Inactive,Has credit card,Retained,False,0.0,0.7400742406235132
15786308,730,Spain,Female,33,9,0.0,2,0,0,176576.62,0,30-45,Medium,Long-term,Zero-balance,Inactive,No credit card,Retained,False,0.0,0.12964144280428755
15659366,807,France,Male,43,1,105799.32,2,1,0,34888.04,1,30-45,High,New,High-balance,Inactive,Has credit card,Churned,True,105799.32,0.34555710202035633
15774854,592,France,Male,54,8,0.0,1,1,1,28737.71,1,46-60,Medium,Long-term,Zero-balance,Active,Has credit card,Churned,False,0.0,0.605278007060069
15725311,726,France,Female,31,9,114722.05,2,1,1,98178.57,0,30-45,Medium,Long-term,High-balance,Active,Has credit card,Retained,True,0.0,0.1831097614846869
15787155,514,Spain,Male,30,7,0.0,1,0,1,125010.24,0,30-45,Low,Long-term,Zero-balance,Active,No credit card,Retained,False,0.0,0.31080991427174975
15727829,567,France,Male,42,2,0.0,2,1,1,167984.61,0,30-45,Low,New,Zero-balance,Active,Has credit card,Retained,False,0.0,0.16575139887015694
15733247,850,France,Male,33,10,0.0,1,1,0,4861.72,1,30-45,High,Long-term,Zero-balance,Inactive,Has credit card,Churned,False,0.0,0.3666652646599402
15568748,671,Germany,Male,45,6,99564.22,1,1,1,108872.45,1,30-45,Medium,Mid-term,Low-balance,Active,Has credit card,Churned,False,99564.22,0.7456781743535049
15699029,670,France,Male,37,4,170557.91,2,1,0,198252.88,0,30-45,Medium,Mid-term,High-balance,Inactive,Has credit card,Retained,True,0.0,0.2712420619462951
15774393,694,France,Female,30,9,0.0,2,1,1,26960.31,0,30-45,Medium,Long-term,Zero-balance,Active,Has credit card,Retained,False,0.0,0.1194299334962083
15676895,547,Germany,Female,39,6,74596.15,3,1,1,85746.52,1,30-45,Low,Mid-term,Low-balance,Active,Has credit card,Churned,False,74596.15,0.8360798842418806
15637753,751,Germany,Male,50,2,96888.39,1,1,0,77206.25,1,46-60,High,New,Low-balance,Inactive,Has credit card,Churned,False,96888.39,0.9097023195663998
15605461,594,Germany,Female,29,3,130830.22,1,1,0,61048.53,0,<30,Medium,Mid-term,High-balance,Inactive,Has credit card,Retained,True,0.0,0.5751325587058149
15808473,673,France,Male,72,1,0.0,2,0,1,111981.19,0,60+,Medium,New,Zero-balance,Active,No credit card,Retained,False,0.0,0.11925217800450204
15627000,610,France,Male,40,0,0.0,2,1,0,62232.6,0,30-45,Medium,New,Zero-balance,Inactive,Has credit card,Retained,False,0.0,0.13952703312116238
15787174,512,France,Female,37,1,0.0,2,0,1,156105.03,0,30-45,Low,New,Zero-balance,Active,No credit card,Retained,False,0.0,0.1576283972205479
15723886,767,Germany,Male,20,3,119714.25,2,0,1,150135.38,0,<30,High,Mid-term,High-balance,Active,No credit card,Retained,True,0.0,0.18485570671331825
15704769,585,France,Female,67,5,113978.97,2,0,1,93146.11,0,60+,Medium,Mid-term,High-balance,Active,No credit card,Retained,True,0.0,0.33469150555715055
15772896,763,Germany,Male,42,6,100160.75,1,1,0,33462.94,1,30-45,High,Mid-term,High-balance,Inactive,Has credit card,Churned,True,100160.75,0.6976447869612851
15711540,712,France,Female,29,2,0.0,1,1,1,144375.0,0,<30,Medium,New,Zero-balance,Active,Has credit card,Retained,False,0.0,0.2819113741679879
15764866,539,Germany,Female,43,3,116220.5,3,1,0,55803.96,1,30-45,Low,Mid-term,High-balance,Inactive,Has credit card,Churned,True,116220.5,0.9092076997281753
15794056,668,France,Female,46,2,0.0,3,1,0,89048.46,1,46-60,Medium,New,Zero-balance,Inactive,Has credit card,Churned,False,0.0,0.8930144857417835
15795149,703,France,Male,28,2,81173.83,2,0,1,162812.16,0,<30,Medium,New,Low-balance,Active,No credit card,Retained,False,0.0,0.11417082241057576
15812009,662,Spain,Male,38,4,0.0,2,1,0,136259.65,0,30-45,Medium,Mid-term,Zero-balance,Inactive,Has credit card,Retained,False,0.0,0.10585294135126574
15651001,725,Germany,Female,39,5,116803.8,1,1,0,124052.97,0,30-45,Medium,Mid-term,High-balance,Inactive,Has credit card,Retained,True,0.0,0.6742875559459067
15813844,703,France,Male,37,8,105961.68,2,0,1,74158.8,0,30-45,Medium,Long-term,High-balance,Active,No credit card,Retained,True,0.0,0.1540629804728337
15596175,659,Germany,Male,67,6,117411.6,1,1,1,45071.09,1,60+,Medium,Mid-term,High-balance,Active,Has credit card,Churned,True,117411.6,0.5495407504622736
15576269,523,Spain,Male,34,7,0.0,2,1,0,62030.06,0,30-45,Low,Long-term,Zero-balance,Inactive,Has credit card,Retained,False,0.0,0.08681287193134597
15797219,635,France,Female,40,10,123497.58,1,1,0,131953.23,1,30-45,Medium,Long-term,High-balance,Inactive,Has credit card,Churned,True,123497.58,0.6046385551691086
15685500,772,Germany,Male,26,7,152400.51,2,1,0,79414.0,0,<30,High,Long-term,High-balance,Inactive,Has credit card,Retained,True,0.0,0.24501972351587947
15599792,545,France,Female,26,1,0.0,2,1,1,199638.56,0,<30,Low,New,Zero-balance,Active,Has credit card,Retained,False,0.0,0.15235103198341263
15657566,634,Germany,Male,24,8,103097.85,1,1,1,157577.29,0,<30,Medium,Long-term,High-balance,Active,Has credit card,Retained,True,0.0,0.27871108978791614
15772423,739,Germany,Male,54,8,126418.14,1,1,0,134420.75,1,46-60,Medium,Long-term,High-balance,Inactive,Has credit card,Churned,True,126418.14,0.9171193038328653
15628112,771,Germany,Female,36,5,77846.9,1,0,0,99805.99,0,30-45,High,Mid-term,Low-balance,Inactive,No credit card,Retained,False,0.0,0.43113258057773185
15753754,587,Spain,Female,34,1,0.0,2,1,1,97932.68,0,30-45,Medium,New,Zero-balance,Active,Has credit card,Retained,False,0.0,0.1282972245882222
15793726,681,France,Female,79,0,0.0,2,0,1,170968.99,0,60+,Medium,New,Zero-balance,Active,No credit card,Retained,False,0.0,0.17723244127090726
15694717,544,Germany,Male,37,2,79731.91,1,1,1,57558.95,0,30-45,Low,New,Low-balance,Active,Has credit card,Retained,False,0.0,0.3391782011906673
15665834,696,Spain,Male,28,8,0.0,1,0,0,176713.47,0,<30,Medium,Long-term,Zero-balance,Inactive,No credit card,Retained,False,0.0,0.36850508597802567
15765297,766,Spain,Male,41,0,0.0,2,0,1,34283.23,0,30-45,High,New,Zero-balance,Active,No credit card,Retained,False,0.0,0.1546341928678108
15636684,727,France,Male,34,10,0.0,2,1,1,198637.34,0,30-45,Medium,Long-term,Zero-balance,Active,Has credit card,Retained,False,0.0,0.07249380786523994
15592979,671,Germany,Female,34,6,37266.67,2,0,0,156917.12,0,30-45,Medium,Mid-term,Low-balance,Inactive,No credit card,Retained,False,0.0,0.155257073203979
15750803,693,France,Female,30,6,127992.25,1,1,1,50457.2,0,30-45,Medium,Mid-term,High-balance,Active,Has credit card,Retained,True,0.0,0.2356830754293556
15607178,850,Germany,Male,38,3,54901.01,1,1,1,140075.55,0,30-45,High,Mid-term,Low-balance,Active,Has credit card,Retained,False,0.0,0.24100582552718242
15713853,732,Germany,Male,42,9,108748.08,2,1,1,65323.11,0,30-45,Medium,Long-term,High-balance,Active,Has credit card,Retained,True,0.0,0.399098290421948
15673481,726,Spain,Female,48,6,99906.19,1,1,0,64323.24,0,46-60,Medium,Mid-term,Low-balance,Inactive,Has credit card,Retained,False,0.0,0.7532610033321723
15686776,557,France,Female,32,6,184686.41,2,1,0,14956.44,0,30-45,Low,Mid-term,High-balance,Inactive,Has credit card,Retained,True,0.0,0.3036629519641724
15673693,682,France,Female,26,0,110654.02,1,0,1,111879.21,0,<30,Medium,New,High-balance,Active,No credit card,Retained,True,0.0,0.2318107232634044
15700696,738,Spain,Male,31,9,79019.8,1,1,1,18606.23,0,30-45,Medium,Long-term,Low-balance,Active,Has credit card,Retained,False,0.0,0.15972565203109867
15813163,531,Spain,Female,36,9,99240.51,1,1,0,123137.01,0,30-45,Low,Long-term,Low-balance,Inactive,Has credit card,Retained,False,0.0,0.36538611404021376
15653857,498,France,Male,34,2,0.0,2,1,1,148528.24,0,30-45,Low,New,Zero-balance,Active,Has credit card,Retained,False,0.0,0.06250326780629013
15777076,651,France,Male,36,7,0.0,2,1,0,13898.31,0,30-45,Medium,Long-term,Zero-balance,Inactive,Has credit card,Retained,False,0.0,0.09071163476159852
15717398,549,Spain,Female,39,7,0.0,1,0,0,81259.25,1,30-45,Low,Long-term,Zero-balance,Inactive,No credit card,Churned,False,0.0,0.5762814627085278
15799217,791,Germany,Female,35,7,52436.2,1,1,0,161051.75,0,30-45,High,Long-term,Low-balance,Inactive,Has credit card,Retained,False,0.0,0.36906772506762375
15787071,650,Spain,Male,41,9,0.0,2,0,1,191599.67,0,30-45,Medium,Long-term,Zero-balance,Active,No credit card,Retained,False,0.0,0.13356451861073382
15619955,733,Germany,Male,34,3,100337.96,3,1,0,48559.19,1,30-45,Medium,Mid-term,High-balance,Inactive,Has credit card,Churned,True,100337.96,0.7752435438396768
15796505,811,Germany,Female,34,1,149297.19,2,1,1,186339.74,0,30-45,High,New,High-balance,Active,Has credit card,Retained,True,0.0,0.22551751960817432
15725166,707,France,Male,30,8,0.0,2,1,0,33159.37,0,30-45,Medium,Long-term,Zero-balance,Inactive,Has credit card,Retained,False,0.0,0.08037805918847953
15800116,712,Germany,Male,28,4,145605.44,1,0,1,93883.53,0,<30,Medium,Mid-term,High-balance,Active,No credit card,Retained,True,0.0,0.32653369903678525
15758685,706,Spain,Female,37,7,0.0,2,1,1,110899.3,0,30-45,Medium,Long-term,Zero-balance,Active,Has credit card,Retained,False,0.0,0.11843963489670406
15694456,756,France,Male,62,3,0.0,1,1,1,11199.04,1,60+,High,Mid-term,Zero-balance,Active,Has credit card,Churned,False,0.0,0.6324458759213545
15767339,777,France,Female,53,10,0.0,2,1,0,189992.97,0,46-60,High,Long-term,Zero-balance,Inactive,Has credit card,Retained,False,0.0,0.5310223854919908
15683562,646,France,Male,35,6,84026.86,1,0,1,164255.69,0,30-45,Medium,Mid-term,Low-balance,Active,No credit card,Retained,False,0.0,0.20169895781712593
15782210,714,France,Male,46,1,0.0,1,1,0,152167.79,1,46-60,Medium,New,Zero-balance,Inactive,Has credit card,Churned,False,0.0,0.768233447613042
15668893,782,France,Male,39,8,0.0,2,1,1,33949.67,0,30-45,High,Long-term,Zero-balance,Active,Has credit card,Retained,False,0.0,0.0935444818530026
15669169,775,Spain,Male,29,10,0.0,2,1,1,68143.93,0,<30,High,Long-term,Zero-balance,Active,Has credit card,Retained,False,0.0,0.07826945909348097
15643024,479,Germany,Male,35,4,138718.92,1,1,1,47251.79,1,30-45,Low,Mid-term,High-balance,Active,Has credit card,Churned,True,138718.92,0.5039786856979418
15699389,807,France,Male,42,7,118274.71,1,1,1,25885.72,0,30-45,High,Long-term,High-balance,Active,Has credit card,Retained,True,0.0,0.36008057956191214
15708608,799,France,Female,22,8,174185.98,2,0,1,192633.85,0,<30,High,Long-term,High-balance,Active,No credit card,Retained,True,0.0,0.25825221472594945
15626144,675,France,Male,40,7,113208.86,2,1,0,34577.36,0,30-45,Medium,Long-term,High-balance,Inactive,Has credit card,Retained,True,0.0,0.2694981620947574
15573112,602,Spain,Male,29,5,103907.28,1,1,0,161229.84,0,<30,Medium,Mid-term,High-balance,Inactive,Has credit card,Retained,True,0.0,0.2772571388655255
15790678,475,France,Female,32,8,119023.28,1,1,0,100816.29,0,30-45,Low,Long-term,High-balance,Inactive,Has credit card,Retained,True,0.0,0.33207653417689853
15727556,744,Spain,Female,26,5,166297.89,1,1,1,181694.44,0,<30,High,Mid-term,High-balance,Active,Has credit card,Retained,True,0.0,0.3164882378434824
15697307,588,Spain,Male,34,10,0.0,2,1,0,79078.91,0,30-45,Medium,Long-term,Zero-balance,Inactive,Has credit card,Retained,False,0.0,0.09223489752587632
15652266,703,Germany,Male,42,9,63227.0,1,0,1,137316.32,0,30-45,Medium,Long-term,Low-balance,Active,No credit card,Retained,False,0.0,0.39000246768748914
15607098,747,Spain,Female,41,5,94521.17,2,1,0,194926.86,0,30-45,High,Mid-term,Low-balance,Inactive,Has credit card,Retained,False,0.0,0.34605036601688716
15655774,583,France,Male,27,7,0.0,2,1,0,51285.49,0,<30,Medium,Long-term,Zero-balance,Inactive,Has credit card,Retained,False,0.0,0.0823634583929061
15590241,750,Spain,Female,34,9,112822.26,1,0,0,150401.53,1,30-45,High,Long-term,High-balance,Inactive,No credit card,Churned,True,112822.26,0.35394094572489065
15785819,681,France,Male,38,3,0.0,2,1,1,112491.96,0,30-45,Medium,Mid-term,Zero-balance,Active,Has credit card,Retained,False,0.0,0.08130985794223801
15723654,773,France,Male,25,2,135903.33,1,1,0,73656.38,0,<30,High,New,High-balance,Inactive,Has credit card,Retained,True,0.0,0.2831127035382029
15774510,714,France,Female,31,4,125169.26,1,1,1,106636.89,0,30-45,Medium,Mid-term,High-balance,Active,Has credit card,Retained,True,0.0,0.2399488583366333
15684173,687,Spain,Female,44,7,0.0,3,1,0,155853.52,1,30-45,Medium,Long-term,Zero-balance,Inactive,Has credit card,Churned,False,0.0,0.8668163413713763
